project_id,ward,region,representative,department,fiscal_year,project,allocated_amount,spent_amount,status,start_date,expected_end_date,description
1518,Ward 17,West,Harish Kumar,Infrastructure,2024-25,Public Park Improvement,2800000,2500000,In Progress,2024-03-12,2024-08-13,Public Park Improvement for Ward 17
1519,Ward 18,West,Deepa Devi,Roads,2024-25,Footpath Improvement,5290000,4890000,Completed,2024-02-25,2024-06-09,Footpath Improvement for Ward 18
1520,Ward 18,West,Deepa Devi,Roads,2024-25,Street Repair,3800000,2920000,In Progress,2024-05-23,2025-06-12,Street Repair for Ward 18
1521,Ward 18,West,Deepa Devi,Roads,2024-25,Road Resurfacing,4850000,3840000,In Progress,2024-01-16,2025-01-30,Road Resurfacing for Ward 18
1522,Ward 18,West,Deepa Devi,Sanitation,2024-25,Sewer Line Expansion,2240000,1510000,In Progress,2024-10-22,2025-03-20,Sewer Line Expansion for Ward 18
1523,Ward 18,West,Deepa Devi,Sanitation,2024-25,Drainage Construction,2390000,370000,Planned,2024-04-02,2025-02-27,Drainage Construction for Ward 18
1524,Ward 18,West,Deepa Devi,Healthcare,2024-25,PHC Upgrade,3120000,2930000,Completed,2024-01-18,2024-11-17,PHC Upgrade for Ward 18
1525,Ward 18,West,Deepa Devi,Healthcare,2024-25,Health Center Renovation,2720000,1920000,In Progress,2024-06-09,2024-10-16,Health Center Renovation for Ward 18
1526,Ward 18,West,Deepa Devi,Education,2024-25,Classroom Construction,3490000,2300000,In Progress,2024-01-06,2024-07-28,Classroom Construction for Ward 18
1527,Ward 18,West,Deepa Devi,Education,2024-25,School Laboratory Upgrade,4120000,3960000,Completed,2024-02-15,2024-10-06,School Laboratory Upgrade for Ward 18
1528,Ward 18,West,Deepa Devi,Education,2024-25,Library Development,4030000,330000,Planned,2024-06-07,2025-02-01,Library Development for Ward 18
1529,Ward 18,West,Deepa Devi,Water Supply,2024-25,Pipeline Repair,4050000,2940000,In Progress,2024-08-12,2025-09-08,Pipeline Repair for Ward 18
1530,Ward 18,West,Deepa Devi,Water Supply,2024-25,Water Treatment Upgrade,5330000,5160000,Completed,2024-12-18,2025-07-21,Water Treatment Upgrade for Ward 18
1531,Ward 18,West,Deepa Devi,Infrastructure,2024-25,Public Park Improvement,1960000,190000,Planned,2024-11-23,2025-02-25,Public Park Improvement for Ward 18
1532,Ward 18,West,Deepa Devi,Infrastructure,2024-25,Street Lighting,3760000,2330000,In Progress,2024-12-24,2025-08-28,Street Lighting for Ward 18
1533,Ward 19,West,Rohit Rao,Roads,2024-25,Street Repair,2970000,2390000,In Progress,2024-08-02,2025-01-11,Street Repair for Ward 19
1534,Ward 19,West,Rohit Rao,Roads,2024-25,Road Resurfacing,5160000,3360000,In Progress,2024-09-14,2025-06-21,Road Resurfacing for Ward 19
1535,Ward 19,West,Rohit Rao,Sanitation,2024-25,Drainage Construction,2970000,2610000,In Progress,2024-09-05,2025-10-26,Drainage Construction for Ward 19
1536,Ward 19,West,Rohit Rao,Sanitation,2024-25,Waste Management Facility,3880000,2500000,In Progress,2024-07-22,2024-12-25,Waste Management Facility for Ward 19
1537,Ward 19,West,Rohit Rao,Healthcare,2024-25,Health Center Renovation,2760000,1960000,In Progress,2024-07-23,2025-04-06,Health Center Renovation for Ward 19
1538,Ward 19,West,Rohit Rao,Healthcare,2024-25,Medical Equipment Purchase,2990000,100000,Planned,2024-10-04,2025-03-22,Medical Equipment Purchase for Ward 19
1539,Ward 19,West,Rohit Rao,Healthcare,2024-25,Community Health Facility,2380000,1850000,In Progress,2024-02-18,2024-11-17,Community Health Facility for Ward 19
1540,Ward 19,West,Rohit Rao,Education,2024-25,School Laboratory Upgrade,4550000,3150000,In Progress,2024-05-04,2024-09-17,School Laboratory Upgrade for Ward 19
1541,Ward 19,West,Rohit Rao,Education,2024-25,Library Development,2370000,2030000,In Progress,2024-12-20,2025-04-09,Library Development for Ward 19
1542,Ward 19,West,Rohit Rao,Water Supply,2024-25,Water Treatment Upgrade,2950000,2710000,Completed,2024-12-08,2025-09-06,Water Treatment Upgrade for Ward 19
1543,Ward 19,West,Rohit Rao,Water Supply,2024-25,Water Pipeline Expansion,3520000,2240000,In Progress,2024-03-01,2024-12-23,Water Pipeline Expansion for Ward 19
1544,Ward 19,West,Rohit Rao,Infrastructure,2024-25,Street Lighting,3540000,2880000,In Progress,2024-02-15,2024-07-06,Street Lighting for Ward 19
1545,Ward 19,West,Rohit Rao,Infrastructure,2024-25,Community Hall Construction,3430000,510000,Planned,2024-04-05,2024-10-13,Community Hall Construction for Ward 19
1546,Ward 19,West,Rohit Rao,Infrastructure,2024-25,Bus Shelter Development,3470000,2600000,In Progress,2024-11-03,2025-11-26,Bus Shelter Development for Ward 19
1547,Ward 20,West,Swathi Kumar,Roads,2024-25,Road Resurfacing,4710000,840000,Planned,2024-04-21,2025-03-04,Road Resurfacing for Ward 20
1548,Ward 20,West,Swathi Kumar,Roads,2024-25,Road Expansion,5510000,3590000,In Progress,2024-06-04,2024-09-23,Road Expansion for Ward 20
1549,Ward 20,West,Swathi Kumar,Sanitation,2024-25,Waste Management Facility,4190000,2670000,In Progress,2024-07-24,2025-05-12,Waste Management Facility for Ward 20
1550,Ward 20,West,Swathi Kumar,Sanitation,2024-25,Public Toilet Upgrade,3070000,2310000,In Progress,2024-06-07,2024-12-09,Public Toilet Upgrade for Ward 20
1551,Ward 20,West,Swathi Kumar,Sanitation,2024-25,Sewer Line Expansion,2510000,1940000,In Progress,2024-10-20,2025-11-29,Sewer Line Expansion for Ward 20
1552,Ward 20,West,Swathi Kumar,Healthcare,2024-25,Medical Equipment Purchase,2780000,2010000,In Progress,2024-09-16,2025-01-15,Medical Equipment Purchase for Ward 20
1553,Ward 20,West,Swathi Kumar,Healthcare,2024-25,Community Health Facility,2330000,1750000,In Progress,2024-11-17,2025-06-22,Community Health Facility for Ward 20
1554,Ward 20,West,Swathi Kumar,Education,2024-25,Library Development,3650000,3280000,Completed,2024-07-23,2025-04-22,Library Development for Ward 20
1555,Ward 20,West,Swathi Kumar,Education,2024-25,School Renovation,3240000,2890000,In Progress,2024-10-17,2025-06-28,School Renovation for Ward 20
1556,Ward 20,West,Swathi Kumar,Water Supply,2024-25,Water Pipeline Expansion,3490000,2380000,In Progress,2024-04-01,2024-11-20,Water Pipeline Expansion for Ward 20
1557,Ward 20,West,Swathi Kumar,Water Supply,2024-25,Water Tank Construction,2450000,2360000,Completed,2024-10-08,2025-03-28,Water Tank Construction for Ward 20
1558,Ward 20,West,Swathi Kumar,Water Supply,2024-25,Pipeline Repair,2590000,2200000,In Progress,2024-12-02,2025-06-22,Pipeline Repair for Ward 20
1559,Ward 20,West,Swathi Kumar,Infrastructure,2024-25,Community Hall Construction,2920000,2810000,Completed,2024-03-06,2024-10-03,Community Hall Construction for Ward 20
1560,Ward 20,West,Swathi Kumar,Infrastructure,2024-25,Bus Shelter Development,2950000,2660000,Completed,2024-10-01,2025-06-28,Bus Shelter Development for Ward 20
1561,Ward 01,North,Ravi Kumar,Roads,2025-26,Footpath Improvement,6010000,4910000,In Progress,2025-04-16,2026-04-18,Footpath Improvement for Ward 01
1562,Ward 01,North,Ravi Kumar,Roads,2025-26,Street Repair,3710000,150000,Planned,2025-04-01,2026-03-26,Street Repair for Ward 01
1563,Ward 01,North,Ravi Kumar,Sanitation,2025-26,Sewer Line Expansion,3020000,2220000,In Progress,2025-03-11,2025-09-07,Sewer Line Expansion for Ward 01
1564,Ward 01,North,Ravi Kumar,Sanitation,2025-26,Drainage Construction,4130000,3780000,Completed,2025-01-05,2026-01-30,Drainage Construction for Ward 01
1565,Ward 01,North,Ravi Kumar,Sanitation,2025-26,Waste Management Facility,3590000,340000,Planned,2025-06-03,2026-03-11,Waste Management Facility for Ward 01
1566,Ward 01,North,Ravi Kumar,Healthcare,2025-26,PHC Upgrade,4100000,3490000,In Progress,2025-06-10,2026-02-20,PHC Upgrade for Ward 01
1567,Ward 01,North,Ravi Kumar,Healthcare,2025-26,Health Center Renovation,2470000,1660000,In Progress,2025-11-16,2026-07-26,Health Center Renovation for Ward 01
1568,Ward 01,North,Ravi Kumar,Education,2025-26,Classroom Construction,2420000,2320000,Completed,2025-10-12,2026-05-04,Classroom Construction for Ward 01
1569,Ward 01,North,Ravi Kumar,Education,2025-26,School Laboratory Upgrade,3740000,3380000,Completed,2025-12-23,2026-08-20,School Laboratory Upgrade for Ward 01
1570,Ward 01,North,Ravi Kumar,Water Supply,2025-26,Pipeline Repair,2670000,2330000,In Progress,2025-10-13,2026-10-28,Pipeline Repair for Ward 01
1571,Ward 01,North,Ravi Kumar,Water Supply,2025-26,Water Treatment Upgrade,2370000,1960000,In Progress,2025-10-08,2026-11-29,Water Treatment Upgrade for Ward 01
1572,Ward 01,North,Ravi Kumar,Water Supply,2025-26,Water Pipeline Expansion,4050000,3830000,Completed,2025-12-03,2026-07-02,Water Pipeline Expansion for Ward 01
1573,Ward 01,North,Ravi Kumar,Infrastructure,2025-26,Public Park Improvement,2400000,1750000,In Progress,2025-02-23,2026-04-16,Public Park Improvement for Ward 01
1574,Ward 01,North,Ravi Kumar,Infrastructure,2025-26,Street Lighting,3260000,120000,Planned,2025-12-03,2026-08-29,Street Lighting for Ward 01
1575,Ward 02,North,Suresh Rao,Roads,2025-26,Street Repair,3520000,240000,Planned,2025-12-14,2026-06-07,Street Repair for Ward 02
1576,Ward 02,North,Suresh Rao,Roads,2025-26,Road Resurfacing,5780000,4580000,In Progress,2025-09-13,2026-02-01,Road Resurfacing for Ward 02
1577,Ward 02,North,Suresh Rao,Roads,2025-26,Road Expansion,5580000,4990000,In Progress,2025-11-08,2026-04-30,Road Expansion for Ward 02
1578,Ward 02,North,Suresh Rao,Sanitation,2025-26,Drainage Construction,2950000,10000,Planned,2025-05-04,2025-09-08,Drainage Construction for Ward 02
1579,Ward 02,North,Suresh Rao,Sanitation,2025-26,Waste Management Facility,2680000,2490000,Completed,2025-02-18,2025-07-05,Waste Management Facility for Ward 02
1580,Ward 02,North,Suresh Rao,Healthcare,2025-26,Health Center Renovation,3050000,2940000,Completed,2025-12-01,2026-10-07,Health Center Renovation for Ward 02
1581,Ward 02,North,Suresh Rao,Healthcare,2025-26,Medical Equipment Purchase,4790000,3240000,In Progress,2025-03-02,2025-07-21,Medical Equipment Purchase for Ward 02
1582,Ward 02,North,Suresh Rao,Education,2025-26,School Laboratory Upgrade,2840000,2720000,Completed,2025-09-24,2026-09-25,School Laboratory Upgrade for Ward 02
1583,Ward 02,North,Suresh Rao,Education,2025-26,Library Development,2660000,1910000,In Progress,2025-01-13,2026-01-30,Library Development for Ward 02
1584,Ward 02,North,Suresh Rao,Education,2025-26,School Renovation,3430000,0,Planned,2025-02-10,2026-03-27,School Renovation for Ward 02
1585,Ward 02,North,Suresh Rao,Water Supply,2025-26,Water Treatment Upgrade,4160000,120000,Planned,2025-05-03,2026-03-31,Water Treatment Upgrade for Ward 02
1586,Ward 02,North,Suresh Rao,Water Supply,2025-26,Water Pipeline Expansion,4930000,3580000,In Progress,2025-08-22,2026-04-04,Water Pipeline Expansion for Ward 02
1587,Ward 02,North,Suresh Rao,Infrastructure,2025-26,Street Lighting,1830000,1480000,In Progress,2025-07-12,2026-01-13,Street Lighting for Ward 02
1588,Ward 02,North,Suresh Rao,Infrastructure,2025-26,Community Hall Construction,2620000,1860000,In Progress,2025-04-09,2026-04-22,Community Hall Construction for Ward 02
1589,Ward 03,North,Priya Devi,Roads,2025-26,Road Resurfacing,2820000,2490000,In Progress,2025-02-22,2025-11-15,Road Resurfacing for Ward 03
1590,Ward 03,North,Priya Devi,Roads,2025-26,Road Expansion,5500000,4200000,In Progress,2025-04-18,2025-08-17,Road Expansion for Ward 03
1591,Ward 03,North,Priya Devi,Sanitation,2025-26,Waste Management Facility,3930000,3560000,Completed,2025-09-22,2026-08-21,Waste Management Facility for Ward 03
1592,Ward 03,North,Priya Devi,Sanitation,2025-26,Public Toilet Upgrade,3260000,2290000,In Progress,2025-07-23,2025-11-07,Public Toilet Upgrade for Ward 03
1593,Ward 03,North,Priya Devi,Healthcare,2025-26,Medical Equipment Purchase,3520000,3290000,Completed,2025-11-20,2026-05-04,Medical Equipment Purchase for Ward 03
1594,Ward 03,North,Priya Devi,Healthcare,2025-26,Community Health Facility,2420000,2140000,In Progress,2025-03-07,2025-09-11,Community Health Facility for Ward 03
1595,Ward 03,North,Priya Devi,Healthcare,2025-26,PHC Upgrade,2440000,1870000,In Progress,2025-07-07,2026-08-22,PHC Upgrade for Ward 03
1596,Ward 03,North,Priya Devi,Education,2025-26,Library Development,2340000,1930000,In Progress,2025-12-03,2026-04-16,Library Development for Ward 03
1597,Ward 03,North,Priya Devi,Education,2025-26,School Renovation,2990000,2260000,In Progress,2025-05-17,2026-04-06,School Renovation for Ward 03
1598,Ward 03,North,Priya Devi,Water Supply,2025-26,Water Pipeline Expansion,5160000,3220000,In Progress,2025-10-17,2026-08-17,Water Pipeline Expansion for Ward 03
1599,Ward 03,North,Priya Devi,Water Supply,2025-26,Water Tank Construction,2620000,1760000,In Progress,2025-10-25,2026-03-15,Water Tank Construction for Ward 03
1600,Ward 03,North,Priya Devi,Infrastructure,2025-26,Community Hall Construction,3700000,190000,Planned,2025-09-12,2026-07-09,Community Hall Construction for Ward 03
1601,Ward 03,North,Priya Devi,Infrastructure,2025-26,Bus Shelter Development,2210000,1870000,In Progress,2025-08-02,2026-01-27,Bus Shelter Development for Ward 03
1602,Ward 03,North,Priya Devi,Infrastructure,2025-26,Public Park Improvement,2240000,1500000,In Progress,2025-12-13,2026-04-01,Public Park Improvement for Ward 03
1603,Ward 04,North,Anil Kumar,Roads,2025-26,Road Expansion,4020000,3720000,Completed,2025-01-24,2025-12-23,Road Expansion for Ward 04
1604,Ward 04,North,Anil Kumar,Roads,2025-26,Footpath Improvement,5910000,860000,Planned,2025-05-10,2025-12-29,Footpath Improvement for Ward 04
1605,Ward 04,North,Anil Kumar,Sanitation,2025-26,Public Toilet Upgrade,3940000,3620000,Completed,2025-04-05,2025-12-04,Public Toilet Upgrade for Ward 04
1606,Ward 04,North,Anil Kumar,Sanitation,2025-26,Sewer Line Expansion,4270000,3300000,In Progress,2025-05-24,2026-03-23,Sewer Line Expansion for Ward 04
1607,Ward 04,North,Anil Kumar,Sanitation,2025-26,Drainage Construction,3340000,2170000,In Progress,2025-07-24,2026-06-27,Drainage Construction for Ward 04
1608,Ward 04,North,Anil Kumar,Healthcare,2025-26,Community Health Facility,4260000,3930000,Completed,2025-09-06,2026-01-07,Community Health Facility for Ward 04
1609,Ward 04,North,Anil Kumar,Healthcare,2025-26,PHC Upgrade,2970000,2360000,In Progress,2025-09-19,2026-01-01,PHC Upgrade for Ward 04
1610,Ward 04,North,Anil Kumar,Education,2025-26,School Renovation,2410000,2230000,Completed,2025-01-08,2025-04-24,School Renovation for Ward 04
1611,Ward 04,North,Anil Kumar,Education,2025-26,Classroom Construction,3180000,2990000,Completed,2025-05-12,2026-04-04,Classroom Construction for Ward 04
1612,Ward 04,North,Anil Kumar,Water Supply,2025-26,Water Tank Construction,3860000,3250000,In Progress,2025-01-08,2025-10-15,Water Tank Construction for Ward 04
1613,Ward 04,North,Anil Kumar,Water Supply,2025-26,Pipeline Repair,3810000,2950000,In Progress,2025-08-19,2026-08-26,Pipeline Repair for Ward 04
1614,Ward 04,North,Anil Kumar,Water Supply,2025-26,Water Treatment Upgrade,3370000,2280000,In Progress,2025-12-23,2026-05-08,Water Treatment Upgrade for Ward 04
1615,Ward 04,North,Anil Kumar,Infrastructure,2025-26,Bus Shelter Development,2260000,1700000,In Progress,2025-10-25,2026-05-12,Bus Shelter Development for Ward 04
1616,Ward 04,North,Anil Kumar,Infrastructure,2025-26,Public Park Improvement,3550000,3000000,In Progress,2025-05-21,2026-03-16,Public Park Improvement for Ward 04
1617,Ward 05,East,Lakshmi Devi,Roads,2025-26,Footpath Improvement,4440000,4090000,Completed,2025-11-01,2026-09-29,Footpath Improvement for Ward 05
1618,Ward 05,East,Lakshmi Devi,Roads,2025-26,Street Repair,5880000,4970000,In Progress,2025-01-08,2025-08-15,Street Repair for Ward 05
1619,Ward 05,East,Lakshmi Devi,Roads,2025-26,Road Resurfacing,4790000,4550000,Completed,2025-12-21,2026-08-08,Road Resurfacing for Ward 05
1620,Ward 05,East,Lakshmi Devi,Sanitation,2025-26,Sewer Line Expansion,2880000,2160000,In Progress,2025-05-07,2026-03-31,Sewer Line Expansion for Ward 05
1621,Ward 05,East,Lakshmi Devi,Sanitation,2025-26,Drainage Construction,2580000,2060000,In Progress,2025-10-04,2026-01-05,Drainage Construction for Ward 05
1622,Ward 05,East,Lakshmi Devi,Healthcare,2025-26,PHC Upgrade,3550000,3020000,In Progress,2025-06-18,2026-07-17,PHC Upgrade for Ward 05
1623,Ward 05,East,Lakshmi Devi,Healthcare,2025-26,Health Center Renovation,3830000,40000,Planned,2025-05-21,2026-02-01,Health Center Renovation for Ward 05
1624,Ward 05,East,Lakshmi Devi,Education,2025-26,Classroom Construction,4270000,3030000,In Progress,2025-11-10,2026-05-15,Classroom Construction for Ward 05
1625,Ward 05,East,Lakshmi Devi,Education,2025-26,School Laboratory Upgrade,2350000,2080000,In Progress,2025-10-13,2026-06-23,School Laboratory Upgrade for Ward 05
1626,Ward 05,East,Lakshmi Devi,Education,2025-26,Library Development,3780000,3290000,In Progress,2025-05-09,2026-03-09,Library Development for Ward 05
1627,Ward 05,East,Lakshmi Devi,Water Supply,2025-26,Pipeline Repair,3540000,3100000,In Progress,2025-10-07,2026-06-29,Pipeline Repair for Ward 05
1628,Ward 05,East,Lakshmi Devi,Water Supply,2025-26,Water Treatment Upgrade,4560000,3180000,In Progress,2025-08-22,2026-05-22,Water Treatment Upgrade for Ward 05
1629,Ward 05,East,Lakshmi Devi,Infrastructure,2025-26,Public Park Improvement,2760000,2520000,Completed,2025-09-06,2026-05-04,Public Park Improvement for Ward 05
1630,Ward 05,East,Lakshmi Devi,Infrastructure,2025-26,Street Lighting,1840000,1220000,In Progress,2025-09-25,2026-03-27,Street Lighting for Ward 05
1631,Ward 06,East,Mohan Rao,Roads,2025-26,Street Repair,6000000,5600000,Completed,2025-04-12,2025-11-02,Street Repair for Ward 06
1632,Ward 06,East,Mohan Rao,Roads,2025-26,Road Resurfacing,5270000,3830000,In Progress,2025-06-12,2026-01-21,Road Resurfacing for Ward 06
1633,Ward 06,East,Mohan Rao,Sanitation,2025-26,Drainage Construction,3290000,30000,Planned,2025-11-19,2026-12-11,Drainage Construction for Ward 06
1634,Ward 06,East,Mohan Rao,Sanitation,2025-26,Waste Management Facility,4190000,2700000,In Progress,2025-09-04,2026-06-16,Waste Management Facility for Ward 06
1635,Ward 06,East,Mohan Rao,Healthcare,2025-26,Health Center Renovation,3600000,2750000,In Progress,2025-03-05,2025-09-13,Health Center Renovation for Ward 06
1636,Ward 06,East,Mohan Rao,Healthcare,2025-26,Medical Equipment Purchase,3060000,2950000,Completed,2025-08-05,2026-04-13,Medical Equipment Purchase for Ward 06
1637,Ward 06,East,Mohan Rao,Healthcare,2025-26,Community Health Facility,4560000,270000,Planned,2025-03-11,2026-04-29,Community Health Facility for Ward 06
1638,Ward 06,East,Mohan Rao,Education,2025-26,School Laboratory Upgrade,2100000,1630000,In Progress,2025-03-19,2025-09-06,School Laboratory Upgrade for Ward 06
1639,Ward 06,East,Mohan Rao,Education,2025-26,Library Development,3270000,360000,Planned,2025-11-14,2026-09-06,Library Development for Ward 06
1640,Ward 06,East,Mohan Rao,Water Supply,2025-26,Water Treatment Upgrade,3620000,340000,Planned,2025-12-12,2026-03-19,Water Treatment Upgrade for Ward 06
1641,Ward 06,East,Mohan Rao,Water Supply,2025-26,Water Pipeline Expansion,5080000,4490000,In Progress,2025-01-22,2025-04-24,Water Pipeline Expansion for Ward 06
1642,Ward 06,East,Mohan Rao,Infrastructure,2025-26,Street Lighting,3030000,2140000,In Progress,2025-06-10,2025-11-13,Street Lighting for Ward 06
1643,Ward 06,East,Mohan Rao,Infrastructure,2025-26,Community Hall Construction,1850000,1470000,In Progress,2025-02-02,2025-10-02,Community Hall Construction for Ward 06
1644,Ward 06,East,Mohan Rao,Infrastructure,2025-26,Bus Shelter Development,3750000,2920000,In Progress,2025-09-11,2026-07-20,Bus Shelter Development for Ward 06
1645,Ward 07,East,Kiran Kumar,Roads,2025-26,Road Resurfacing,5790000,5600000,Completed,2025-08-12,2026-02-14,Road Resurfacing for Ward 07
1646,Ward 07,East,Kiran Kumar,Roads,2025-26,Road Expansion,3190000,2990000,Completed,2025-01-08,2025-07-31,Road Expansion for Ward 07
1647,Ward 07,East,Kiran Kumar,Sanitation,2025-26,Waste Management Facility,3650000,2430000,In Progress,2025-10-17,2026-04-11,Waste Management Facility for Ward 07
1648,Ward 07,East,Kiran Kumar,Sanitation,2025-26,Public Toilet Upgrade,2130000,1850000,In Progress,2025-07-21,2026-02-26,Public Toilet Upgrade for Ward 07
1649,Ward 07,East,Kiran Kumar,Sanitation,2025-26,Sewer Line Expansion,3760000,3150000,In Progress,2025-01-22,2025-06-16,Sewer Line Expansion for Ward 07
1650,Ward 07,East,Kiran Kumar,Healthcare,2025-26,Medical Equipment Purchase,3960000,2480000,In Progress,2025-07-15,2026-04-25,Medical Equipment Purchase for Ward 07
1651,Ward 07,East,Kiran Kumar,Healthcare,2025-26,Community Health Facility,2430000,1720000,In Progress,2025-04-23,2026-06-09,Community Health Facility for Ward 07
1652,Ward 07,East,Kiran Kumar,Education,2025-26,Library Development,1970000,180000,Planned,2025-10-20,2026-03-29,Library Development for Ward 07
1653,Ward 07,East,Kiran Kumar,Education,2025-26,School Renovation,3080000,2870000,Completed,2025-10-04,2026-05-26,School Renovation for Ward 07
1654,Ward 07,East,Kiran Kumar,Water Supply,2025-26,Water Pipeline Expansion,2630000,1720000,In Progress,2025-04-25,2025-12-05,Water Pipeline Expansion for Ward 07
1655,Ward 07,East,Kiran Kumar,Water Supply,2025-26,Water Tank Construction,4890000,4690000,Completed,2025-07-10,2025-12-29,Water Tank Construction for Ward 07
1656,Ward 07,East,Kiran Kumar,Water Supply,2025-26,Pipeline Repair,2390000,1890000,In Progress,2025-08-11,2026-03-09,Pipeline Repair for Ward 07
1657,Ward 07,East,Kiran Kumar,Infrastructure,2025-26,Community Hall Construction,1630000,1390000,In Progress,2025-10-22,2026-09-29,Community Hall Construction for Ward 07
1658,Ward 07,East,Kiran Kumar,Infrastructure,2025-26,Bus Shelter Development,1960000,1270000,In Progress,2025-12-24,2026-05-14,Bus Shelter Development for Ward 07
1659,Ward 08,East,Sunita Devi,Roads,2025-26,Road Expansion,5850000,2810000,Delayed,2025-05-09,2026-04-01,Road Expansion for Ward 08
1660,Ward 08,East,Sunita Devi,Roads,2025-26,Footpath Improvement,2780000,1460000,In Progress,2025-05-12,2026-01-17,Footpath Improvement for Ward 08
1661,Ward 08,East,Sunita Devi,Roads,2025-26,Street Repair,4130000,1370000,Delayed,2025-01-01,2025-06-10,Street Repair for Ward 08
1662,Ward 08,East,Sunita Devi,Sanitation,2025-26,Public Toilet Upgrade,3490000,1210000,Delayed,2025-08-20,2026-04-04,Public Toilet Upgrade for Ward 08
1663,Ward 08,East,Sunita Devi,Sanitation,2025-26,Sewer Line Expansion,4030000,1310000,Delayed,2025-03-04,2025-12-24,Sewer Line Expansion for Ward 08
1664,Ward 08,East,Sunita Devi,Healthcare,2025-26,Community Health Facility,3230000,1380000,Delayed,2025-12-16,2026-10-17,Community Health Facility for Ward 08
1665,Ward 08,East,Sunita Devi,Healthcare,2025-26,PHC Upgrade,3940000,490000,Planned,2025-01-06,2025-05-29,PHC Upgrade for Ward 08
1666,Ward 08,East,Sunita Devi,Education,2025-26,School Renovation,3070000,1420000,Delayed,2025-11-15,2026-05-16,School Renovation for Ward 08
1667,Ward 08,East,Sunita Devi,Education,2025-26,Classroom Construction,3600000,1860000,In Progress,2025-11-24,2026-04-29,Classroom Construction for Ward 08
1668,Ward 08,East,Sunita Devi,Education,2025-26,School Laboratory Upgrade,3250000,1410000,Delayed,2025-08-02,2025-12-02,School Laboratory Upgrade for Ward 08
1669,Ward 08,East,Sunita Devi,Water Supply,2025-26,Water Tank Construction,3090000,1190000,Delayed,2025-11-17,2026-12-07,Water Tank Construction for Ward 08
1670,Ward 08,East,Sunita Devi,Water Supply,2025-26,Pipeline Repair,4550000,1650000,Delayed,2025-06-17,2026-06-09,Pipeline Repair for Ward 08
1671,Ward 08,East,Sunita Devi,Infrastructure,2025-26,Bus Shelter Development,3170000,1490000,Delayed,2025-12-08,2026-11-09,Bus Shelter Development for Ward 08
1672,Ward 08,East,Sunita Devi,Infrastructure,2025-26,Public Park Improvement,2400000,1170000,Delayed,2025-09-20,2026-01-15,Public Park Improvement for Ward 08
1673,Ward 09,Central,Arjun Rao,Roads,2025-26,Footpath Improvement,2640000,2500000,Completed,2025-08-16,2026-02-06,Footpath Improvement for Ward 09
1674,Ward 09,Central,Arjun Rao,Roads,2025-26,Street Repair,2860000,2260000,In Progress,2025-05-02,2026-04-16,Street Repair for Ward 09
1675,Ward 09,Central,Arjun Rao,Sanitation,2025-26,Sewer Line Expansion,2380000,2010000,In Progress,2025-04-03,2026-02-22,Sewer Line Expansion for Ward 09
1676,Ward 09,Central,Arjun Rao,Sanitation,2025-26,Drainage Construction,2930000,260000,Planned,2025-06-04,2026-05-14,Drainage Construction for Ward 09
1677,Ward 09,Central,Arjun Rao,Healthcare,2025-26,PHC Upgrade,4220000,2640000,In Progress,2025-01-18,2026-01-24,PHC Upgrade for Ward 09
1678,Ward 09,Central,Arjun Rao,Healthcare,2025-26,Health Center Renovation,2080000,1350000,In Progress,2025-10-21,2026-06-23,Health Center Renovation for Ward 09
1679,Ward 09,Central,Arjun Rao,Healthcare,2025-26,Medical Equipment Purchase,4640000,3790000,In Progress,2025-08-11,2026-05-14,Medical Equipment Purchase for Ward 09
1680,Ward 09,Central,Arjun Rao,Education,2025-26,Classroom Construction,4170000,3770000,Completed,2025-06-18,2026-07-30,Classroom Construction for Ward 09
1681,Ward 09,Central,Arjun Rao,Education,2025-26,School Laboratory Upgrade,3560000,3100000,In Progress,2025-08-04,2025-12-21,School Laboratory Upgrade for Ward 09
1682,Ward 09,Central,Arjun Rao,Water Supply,2025-26,Pipeline Repair,4660000,3250000,In Progress,2025-11-10,2026-11-15,Pipeline Repair for Ward 09
1683,Ward 09,Central,Arjun Rao,Water Supply,2025-26,Water Treatment Upgrade,3910000,110000,Planned,2025-03-23,2026-01-16,Water Treatment Upgrade for Ward 09
1684,Ward 09,Central,Arjun Rao,Infrastructure,2025-26,Public Park Improvement,1860000,1550000,In Progress,2025-07-07,2026-05-27,Public Park Improvement for Ward 09
1685,Ward 09,Central,Arjun Rao,Infrastructure,2025-26,Street Lighting,3480000,2380000,In Progress,2025-07-02,2026-08-20,Street Lighting for Ward 09
1686,Ward 09,Central,Arjun Rao,Infrastructure,2025-26,Community Hall Construction,3500000,2890000,In Progress,2025-08-15,2026-09-10,Community Hall Construction for Ward 09
1687,Ward 10,Central,Meena Kumari,Roads,2025-26,Street Repair,6040000,4020000,In Progress,2025-09-24,2026-01-16,Street Repair for Ward 10
1688,Ward 10,Central,Meena Kumari,Roads,2025-26,Road Resurfacing,4590000,3540000,In Progress,2025-09-25,2026-03-24,Road Resurfacing for Ward 10
1689,Ward 10,Central,Meena Kumari,Sanitation,2025-26,Drainage Construction,3560000,2420000,In Progress,2025-02-13,2026-03-17,Drainage Construction for Ward 10
1690,Ward 10,Central,Meena Kumari,Sanitation,2025-26,Waste Management Facility,3340000,2440000,In Progress,2025-07-20,2026-02-22,Waste Management Facility for Ward 10
